instance_id,num_customers,num_charging_stations,total_distance,total_energy,total_time,num_vehicles,charging_stops,computation_time,max_time
c50_15,50,10,1247.290503872792,322.16847032208216,52.16434742763896,8,1,0.0018780231475830078,15.67049015465054
c50_19,50,10,1317.3337468190498,338.5327579212344,54.966077145489265,8,1,0.0018150806427001953,14.493826144526151
c50_3,50,10,1237.1101569687144,320.1968242023762,51.757133551475846,8,1,0.003155946731567383,14.104834200459283
c50_12,50,10,1261.661499574884,328.09217672737736,52.739187255722626,8,1,0.002179861068725586,15.851314089548683
c40_6,40,10,1209.2249068005685,307.9850489845675,48.36899627202273,9,0,0.005032062530517578,8.38535125144707
c40_17,40,10,1129.9683783589162,289.717081695127,47.47146240708392,8,1,0.001955270767211914,12.147606204461157
c40_11,40,10,1230.9765412362954,315.75285501348617,51.51178892217908,8,1,0.001512765884399414,15.322790522061041
c40_10,40,10,1198.615317789123,303.110349670016,47.94461271156492,9,0,0.0047779083251953125,8.848937853313174
c40_20,40,10,1091.9935164972933,280.31209595002406,43.679740659891735,8,0,0.0018389225006103516,8.823043721053857
c50_9,50,10,1163.9247885089676,300.5485949116923,48.829718813085975,8,1,0.002274036407470703,11.840812189139537
c50_8,50,10,1268.3185122700975,328.6700964836901,55.27819503625845,8,2,0.0024137496948242188,14.00910721733088
c40_16,40,10,1113.104528490683,281.11167377605364,44.524181139627316,9,0,0.005048990249633789,7.521511426385549
c50_13,50,10,1248.0038556617928,322.8201889449376,52.19288149919898,8,1,0.0019271373748779297,13.003858745738889
c40_7,40,10,1233.6005274211693,316.74690634461973,53.889475642301306,8,2,0.0020291805267333984,12.799724273952751
c50_5,50,10,1262.6324037625322,325.0945674744205,52.778023423228575,8,1,0.00833582878112793,12.819542624384372
c40_1,40,10,1030.7791314382105,262.9449632576985,41.23116525752842,8,0,0.0014488697052001953,6.773590606628215
c50_4,50,10,1329.538443737185,344.75062185174636,55.45426502221468,8,1,0.0019350051879882812,16.392457767958867
c40_18,40,10,1229.4369572310088,315.0104916215216,53.7229328346949,8,2,0.0014820098876953125,13.47730984918325
c40_2,40,10,1224.3793879633113,310.4877576705194,51.24790279125973,9,1,0.003664255142211914,13.561933778150951
c40_12,40,10,1120.2045496960104,288.01729220389933,47.08090926056769,8,1,0.009001016616821289,11.64724261128196
c40_15,40,10,1273.7775382510933,326.55085626782494,53.22382880277101,9,1,0.015859127044677734,16.113985430012335
c40_9,40,10,1198.9400079589109,307.36826659909406,50.23032759108371,8,1,0.0027179718017578125,12.504482337208131
c30_2,30,10,820.4433256528175,213.59402790285048,35.09046029883997,4,1,0.0013070106506347656,15.927302594236046
c40_4,40,10,1142.0552370062994,292.6560621771076,47.95493675297926,8,1,0.0019137859344482422,13.097237501391968
c40_3,40,10,1027.6945537055913,262.1894516860895,41.10778214822364,8,0,0.0018961429595947266,7.924829315492042
c40_19,40,10,1152.4378055801149,296.53588422997666,48.37023949593187,8,1,0.002135038375854492,12.245277101601026
c30_20,30,10,772.3827033659454,200.68155210199296,33.168035407365096,4,1,0.0015268325805664062,13.148216736682546
c40_8,40,10,1129.9241584353335,289.3467368306401,45.196966337413336,8,0,0.0044019222259521484,8.938386780766244
c30_17,30,10,716.8705326272353,185.94158786325488,28.674821305089417,4,0,0.001070261001586914,8.718161041911339
c40_14,40,10,1249.2989654318424,318.02036033004447,52.24468589000097,10,1,0.05310320854187012,12.62761877422254
c30_8,30,10,741.1025747398276,191.99382096219944,31.916830262320374,4,1,0.0010068416595458984,13.08537535154714
c40_13,40,10,1295.341185946034,327.92771938084786,54.086374710568634,9,1,0.012772083282470703,13.269847426166063
c40_5,40,10,1140.6894241601112,291.40357884370854,45.627576966404455,8,0,0.0014841556549072266,8.814472620525514
c30_9,30,10,791.5476838664177,206.86282214302787,33.93463462738398,4,1,0.0008723735809326172,15.069782857165922
c30_16,30,10,808.9535920856902,208.70160539700544,36.67632550160942,4,2,0.001026153564453125,12.739419522963175
c30_10,30,10,779.3890272146186,203.5648245022726,33.448288361312024,4,1,0.0010628700256347656,15.39046673468118
c30_3,30,10,853.6456714229473,222.24401601283162,38.46400867509971,4,2,0.0009608268737792969,14.719644884176875
c30_4,30,10,823.1471777329234,215.421730798155,35.19861438204421,4,1,0.0010199546813964844,16.263909403559808
c30_11,30,10,804.9555861034032,207.9993462235165,34.4709507168634,4,1,0.001096963882446289,14.255175210294723
c30_6,30,10,859.0480650538605,223.8297216458222,36.634649874881696,4,1,0.0010290145874023438,16.796992847558343
c30_13,30,10,708.7228206539058,182.24327647885008,28.34891282615623,4,0,0.0009160041809082031,9.153850638279064
c30_5,30,10,798.6499915783377,207.83653455036443,34.21872693586078,4,1,0.0009860992431640625,15.191964965725534
c30_7,30,10,732.7963384360291,188.64100419609582,31.584580810168443,4,1,0.0008959770202636719,13.260512571218893
c30_12,30,10,778.1852293610268,202.22000763674941,33.40013644716834,4,1,0.0005397796630859375,13.786254410285459
c30_15,30,10,708.8356528654322,184.53979767148806,30.626153387344555,4,1,0.0007817745208740234,13.341232098595626
c30_18,30,10,767.1829334706322,202.09441126616548,32.96004461155256,4,1,0.0006120204925537109,17.544373647900816
c30_1,30,10,777.9126059680052,202.12724479309963,33.38923151144749,4,1,0.0005140304565429688,14.156065806713597
c30_19,30,10,881.2370518155747,224.87050010579838,37.52220934535026,5,1,0.0010519027709960938,14.754546699969834
c30_14,30,10,768.4381383340368,199.2424088873004,33.010252806088744,4,1,0.0005068778991699219,12.462563452115084
